rating_id,subscriber_id,title_id,rating,rating_date
126848,SUB106031,TTL202425,2,2025-05-12
126849,SUB114837,TTL203567,3,2025-12-21
126850,SUB102563,TTL202425,4,2023-03-11
126851,SUB106509,TTL202841,5,2026-05-01
126852,SUB109197,TTL202122,4,2025-01-10
126853,SUB105337,TTL200254,4,2026-03-29
126854,SUB104937,TTL202789,3,2023-05-13
126855,SUB100797,TTL203284,3,2026-05-28
126856,SUB114951,TTL203159,2,2021-08-27
126857,SUB107489,TTL207903,4,2022-12-22
126858,SUB106247,TTL200419,3,2024-12-16
126859,SUB103382,TTL205316,3,2022-04-26
126860,SUB100217,TTL204955,2,2026-05-30
126861,SUB113916,TTL207871,2,2025-10-22
126862,SUB113125,TTL201176,3,2021-01-10
126863,SUB101168,TTL203178,5,2025-05-22
126864,SUB114056,TTL206993,2,2026-05-01
126865,SUB112788,TTL208611,4,2022-03-14
126866,SUB106239,TTL205265,3,2023-11-25
126867,SUB109852,TTL203787,5,2025-07-16
126868,SUB113714,TTL206040,4,2026-04-24
126869,SUB104405,TTL202221,3,2026-03-30
126870,SUB101932,TTL200034,2,2025-08-02
126871,SUB107909,TTL200172,4,2025-08-01
126872,SUB107073,TTL202500,4,2026-04-29
126873,SUB101386,TTL207803,4,2026-05-08
126874,SUB114719,TTL204977,4,2024-08-15
126875,SUB105010,TTL204302,4,2025-12-14
126876,SUB110747,TTL203961,3,2026-05-15
126877,SUB102037,TTL206882,5,2026-05-23
126878,SUB113160,TTL207646,3,2025-09-29
126879,SUB102967,TTL205320,3,2026-03-15
126880,SUB100039,TTL207753,5,2022-05-30
126881,SUB105796,TTL207141,2,2026-04-23
126882,SUB101935,TTL205175,4,2025-12-05
126883,SUB114961,TTL201765,4,2024-10-26
126884,SUB104170,TTL203110,3,2026-05-24
126885,SUB105001,TTL203949,4,2025-05-16
126886,SUB112489,TTL201096,4,2021-10-21
126887,SUB105044,TTL201111,4,2021-05-17
126888,SUB113006,TTL205400,3,2022-10-19
126889,SUB102625,TTL200300,4,2021-08-20
126890,SUB105579,TTL204499,3,2024-12-04
126891,SUB109319,TTL200622,5,2026-03-28
126892,SUB114541,TTL202363,2,2026-04-07
126893,SUB102885,TTL204739,4,2023-12-23
126894,SUB104858,TTL205970,3,2025-05-20
126895,SUB111767,TTL207057,2,2024-01-28
126896,SUB108598,TTL208446,3,2021-08-05
126897,SUB108235,TTL206436,4,2026-05-21
126898,SUB112278,TTL206199,3,2024-02-14
126899,SUB113971,TTL204085,3,2024-02-25
126900,SUB110873,TTL204429,4,2022-09-26
126901,SUB101927,TTL204599,4,2024-02-21
126902,SUB111074,TTL200337,4,2025-12-07
126903,SUB103351,TTL200555,4,2026-03-16
126904,SUB110221,TTL203499,3,2025-02-20
126905,SUB102173,TTL201571,3,2026-05-09
126906,SUB102909,TTL205602,4,2024-06-15
126907,SUB101116,TTL204689,4,2026-05-02
126908,SUB101517,TTL204821,4,2026-03-31
126909,SUB104376,TTL205962,3,2026-05-28
126910,SUB101979,TTL200360,3,2026-05-18
126911,SUB105761,TTL200787,3,2025-07-20
126912,SUB111640,TTL203165,4,2024-07-21
126913,SUB100180,TTL200719,2,2022-04-24
126914,SUB109557,TTL207491,4,2026-05-31
126915,SUB107699,TTL200781,4,2026-02-26
126916,SUB102574,TTL204395,2,2026-05-27
126917,SUB111468,TTL207141,3,2025-07-01
126918,SUB110526,TTL208772,3,2026-01-21
126919,SUB108513,TTL205016,3,2026-02-27
126920,SUB108556,TTL200842,3,2026-04-01
126921,SUB107522,TTL202481,3,2026-05-18
126922,SUB105214,TTL207982,3,2026-04-14
126923,SUB103491,TTL201193,4,2026-04-18
126924,SUB109404,TTL205962,4,2026-05-24
126925,SUB103971,TTL206510,5,2026-03-09
126926,SUB112789,TTL204945,3,2025-07-06
126927,SUB102151,TTL208102,4,2025-10-25
126928,SUB103923,TTL200600,2,2025-11-09
126929,SUB109058,TTL206123,5,2026-05-31
126930,SUB107079,TTL201313,3,2026-05-11
126931,SUB103967,TTL205430,5,2026-05-02
126932,SUB102614,TTL205885,3,2026-05-29
126933,SUB107692,TTL205320,5,2026-04-23
126934,SUB102978,TTL204949,4,2021-04-03
126935,SUB100670,TTL202427,4,2026-05-08
126936,SUB107105,TTL203531,4,2020-01-07
126937,SUB101832,TTL202921,5,2025-11-14
126938,SUB104483,TTL204611,3,2026-01-05
126939,SUB102124,TTL207122,4,2026-04-20
126940,SUB100900,TTL207546,4,2025-12-11
126941,SUB111653,TTL202668,3,2024-05-19
126942,SUB113559,TTL206962,3,2018-07-07
126943,SUB107944,TTL203948,3,2026-05-28
126944,SUB102503,TTL201617,4,2021-04-12
126945,SUB103805,TTL208682,2,2024-02-13
126946,SUB102684,TTL208746,4,2020-09-17
126947,SUB111758,TTL202859,4,2026-05-04
126948,SUB102313,TTL204159,5,2026-04-28
126949,SUB100897,TTL207572,4,2024-08-31
126950,SUB100066,TTL206296,5,2024-01-20
126951,SUB108127,TTL207473,5,2026-05-31
126952,SUB100695,TTL202808,5,2021-08-20
126953,SUB102399,TTL205772,4,2026-02-18
126954,SUB111427,TTL200761,3,2026-05-29
126955,SUB110310,TTL203316,4,2024-04-11
126956,SUB104266,TTL205060,2,2023-08-28
126957,SUB103375,TTL207037,4,2021-09-22
126958,SUB112085,TTL203052,3,2023-08-15
126959,SUB103120,TTL200529,2,2025-07-24
126960,SUB112839,TTL204285,3,2026-02-15
126961,SUB102519,TTL203686,5,2026-05-25
126962,SUB100986,TTL206085,3,2023-09-06
126963,SUB112274,TTL201937,2,2026-05-30
126964,SUB109785,TTL206032,1,2023-05-24
126965,SUB104162,TTL201509,5,2025-03-07
126966,SUB108220,TTL202420,2,2020-05-17
126967,SUB107177,TTL203809,5,2024-09-11
126968,SUB100285,TTL202788,4,2026-01-13
126969,SUB106852,TTL206407,3,2021-12-19
126970,SUB110063,TTL202497,5,2024-11-15
126971,SUB112989,TTL205962,3,2026-05-30
126972,SUB107860,TTL202173,5,2025-11-20
126973,SUB107170,TTL204236,4,2026-03-17
126974,SUB106574,TTL206619,4,2026-04-12
126975,SUB110341,TTL208836,4,2024-03-28
126976,SUB100105,TTL204841,5,2026-03-14
126977,SUB106515,TTL200381,2,2024-05-12
126978,SUB102467,TTL204408,4,2024-05-26
126979,SUB114826,TTL204271,3,2026-05-31
126980,SUB103177,TTL202169,3,2026-05-30
126981,SUB101281,TTL208874,5,2023-12-02
126982,SUB112056,TTL200620,3,2024-09-03
126983,SUB108851,TTL208926,4,2026-04-23
126984,SUB100447,TTL202212,3,2024-04-13
126985,SUB109144,TTL202911,3,2026-05-04
126986,SUB104129,TTL203901,3,2026-05-22
126987,SUB104821,TTL201421,4,2023-02-10
126988,SUB105469,TTL203363,3,2026-04-13
126989,SUB112558,TTL201029,5,2026-05-26
126990,SUB110581,TTL206034,4,2022-11-09
126991,SUB109215,TTL205148,3,2025-08-06
126992,SUB105909,TTL206337,4,2026-05-01
126993,SUB100699,TTL204097,4,2019-04-27
126994,SUB106410,TTL207017,3,2019-07-05
126995,SUB112817,TTL202066,4,2025-07-30
126996,SUB112814,TTL204385,3,2026-05-12
126997,SUB100397,TTL205304,3,2026-05-09
126998,SUB105989,TTL201874,4,2026-05-12
126999,SUB109508,TTL202676,4,2026-04-21
127000,SUB104383,TTL207779,3,2024-06-14
127001,SUB103151,TTL203298,4,2018-06-17
127002,SUB112939,TTL206292,2,2025-04-27
127003,SUB109839,TTL204741,5,2021-10-10
127004,SUB114453,TTL204271,4,2026-05-31
127005,SUB103834,TTL203076,4,2026-04-08
127006,SUB106621,TTL205786,4,2026-05-25
127007,SUB109313,TTL208553,4,2025-01-13
127008,SUB106055,TTL204635,4,2026-05-11
127009,SUB108213,TTL204918,5,2019-02-19
127010,SUB114674,TTL206501,4,2023-12-15
127011,SUB101281,TTL206505,3,2026-03-25
127012,SUB103848,TTL202351,3,2026-02-23
127013,SUB108936,TTL202953,4,2026-05-05
127014,SUB105138,TTL202033,3,2026-05-17
127015,SUB105799,TTL204497,4,2025-07-01
127016,SUB106092,TTL207699,3,2026-04-20
127017,SUB114124,TTL202700,3,2026-03-15
127018,SUB112477,TTL200477,3,2024-07-30
127019,SUB110423,TTL206454,4,2026-04-04
127020,SUB105925,TTL204706,4,2026-02-24
127021,SUB107783,TTL206146,4,2026-05-21
127022,SUB102940,TTL207143,4,2026-04-27
127023,SUB102448,TTL207141,3,2025-04-15
127024,SUB106879,TTL201152,2,2025-10-19
127025,SUB107437,TTL200604,3,2022-07-13
127026,SUB103178,TTL204714,5,2026-04-21
127027,SUB105546,TTL206972,3,2025-11-23
127028,SUB113912,TTL208210,2,2025-10-17
127029,SUB104635,TTL208378,4,2025-10-28
127030,SUB107340,TTL202845,5,2023-03-18
127031,SUB108348,TTL207491,4,2026-05-25
127032,SUB108182,TTL208942,3,2026-04-22
127033,SUB104500,TTL202062,3,2026-05-20
127034,SUB107941,TTL208177,4,2026-03-30
127035,SUB108018,TTL202356,4,2025-09-16
127036,SUB108393,TTL202558,2,2026-05-26
127037,SUB113023,TTL202850,4,2026-05-20
127038,SUB102995,TTL200992,3,2024-08-10
127039,SUB103200,TTL205690,3,2020-08-02
127040,SUB100974,TTL206789,4,2024-01-18
127041,SUB102330,TTL200365,2,2026-05-16
127042,SUB113653,TTL201045,4,2018-08-31
127043,SUB108959,TTL205467,4,2022-12-01
127044,SUB109552,TTL206296,5,2025-03-21
127045,SUB108886,TTL208742,4,2023-06-02
127046,SUB107436,TTL203977,3,2026-02-21
127047,SUB112643,TTL207197,4,2026-03-28
127048,SUB103750,TTL207141,3,2025-12-02
127049,SUB110112,TTL207793,3,2024-02-24
127050,SUB114754,TTL206014,3,2025-07-31
127051,SUB108655,TTL206884,4,2026-01-11
127052,SUB111847,TTL207538,3,2017-06-23
127053,SUB107658,TTL208723,2,2026-05-30
127054,SUB102146,TTL208636,4,2021-09-28
127055,SUB110801,TTL204987,2,2026-04-17
127056,SUB113202,TTL203394,1,2023-11-21
127057,SUB112172,TTL207988,4,2026-05-15
127058,SUB104368,TTL203598,3,2026-03-12
127059,SUB105867,TTL203463,3,2025-07-11
127060,SUB101029,TTL205729,3,2025-12-13
127061,SUB112260,TTL205004,3,2024-09-11
127062,SUB103694,TTL200195,4,2026-05-05
127063,SUB101102,TTL206769,5,2026-04-12
127064,SUB103745,TTL207854,3,2024-07-29
127065,SUB109851,TTL207627,3,2026-04-15
127066,SUB102056,TTL204225,5,2020-02-28
127067,SUB100507,TTL202913,3,2026-05-24
127068,SUB105781,TTL205689,3,2022-01-04
127069,SUB110396,TTL200592,4,2026-04-17
127070,SUB108432,TTL206566,4,2025-11-02
127071,SUB114899,TTL203140,4,2023-02-20
127072,SUB109391,TTL200825,3,2026-05-08
127073,SUB109934,TTL207958,4,2026-02-01
127074,SUB109970,TTL201927,3,2026-05-28
127075,SUB114814,TTL208062,2,2026-05-26
127076,SUB108636,TTL204020,4,2025-12-24
127077,SUB106543,TTL202668,2,2025-09-22
127078,SUB104432,TTL203742,2,2019-01-07
127079,SUB105284,TTL206147,3,2025-08-24
127080,SUB111089,TTL202818,5,2026-03-07
127081,SUB112837,TTL206857,2,2026-04-03
127082,SUB100655,TTL200283,3,2026-05-19
127083,SUB103400,TTL207776,5,2026-05-14
127084,SUB101504,TTL203526,5,2024-10-02
127085,SUB102907,TTL207420,4,2023-09-25
127086,SUB111613,TTL202356,5,2025-06-13
127087,SUB111357,TTL200655,4,2026-03-16
127088,SUB111977,TTL206257,3,2026-03-09
127089,SUB107820,TTL200633,2,2022-11-03
127090,SUB111647,TTL204948,3,2024-05-15
127091,SUB100745,TTL205962,3,2026-05-26
127092,SUB103125,TTL206118,5,2023-01-10
127093,SUB105122,TTL207106,3,2026-05-26
127094,SUB109846,TTL203283,4,2026-05-23
127095,SUB103864,TTL204564,4,2026-05-30
127096,SUB101351,TTL206182,4,2025-11-20
127097,SUB104893,TTL206371,5,2026-05-08
127098,SUB111535,TTL206938,4,2026-02-04
127099,SUB108412,TTL207677,4,2025-05-10
127100,SUB105577,TTL205935,4,2024-07-14
127101,SUB100655,TTL201456,4,2026-05-19
127102,SUB114537,TTL204894,2,2026-05-28
127103,SUB111551,TTL202111,4,2026-05-12
127104,SUB107418,TTL205988,2,2024-12-24
127105,SUB111781,TTL208754,4,2019-10-18
127106,SUB112217,TTL207853,5,2025-10-03
127107,SUB108718,TTL200494,3,2025-04-22
127108,SUB114980,TTL200879,3,2023-08-11
127109,SUB111793,TTL201646,5,2026-04-21
127110,SUB113329,TTL207829,2,2018-02-17
127111,SUB105138,TTL202035,3,2026-05-21
127112,SUB109314,TTL200316,3,2026-02-28
127113,SUB105169,TTL202165,4,2026-03-02
127114,SUB110529,TTL200021,4,2024-10-26
127115,SUB109506,TTL201104,4,2024-10-21
127116,SUB103940,TTL201435,4,2024-04-05
127117,SUB102282,TTL200123,2,2026-05-25
127118,SUB109218,TTL200462,4,2024-10-14
127119,SUB100037,TTL204125,3,2026-04-26
127120,SUB110855,TTL205660,2,2021-03-24
127121,SUB103863,TTL206557,4,2026-04-07
127122,SUB110682,TTL202502,4,2026-04-25
127123,SUB108269,TTL203642,4,2026-01-07
127124,SUB110857,TTL201989,4,2024-06-20
127125,SUB100597,TTL202129,3,2017-06-06
127126,SUB102515,TTL207302,2,2020-05-02
127127,SUB105200,TTL208916,4,2023-06-05
127128,SUB112133,TTL202791,5,2026-02-18
127129,SUB108372,TTL206451,5,2019-05-05
127130,SUB105424,TTL203166,3,2026-05-01
127131,SUB102157,TTL205682,4,2025-08-18
127132,SUB111071,TTL208311,5,2026-03-07
127133,SUB107325,TTL208006,5,2023-12-12
127134,SUB112161,TTL203992,3,2020-07-02
127135,SUB102484,TTL205122,3,2025-06-14
127136,SUB101636,TTL208617,4,2026-05-21
127137,SUB105727,TTL206040,4,2026-03-14
127138,SUB100124,TTL205552,3,2024-08-02
127139,SUB112792,TTL201104,4,2024-04-30
127140,SUB102172,TTL207908,4,2026-05-04
127141,SUB104328,TTL204014,3,2026-04-14
127142,SUB111952,TTL203841,2,2025-11-15
127143,SUB108519,TTL207289,2,2025-03-27
127144,SUB108205,TTL205991,5,2026-05-03
127145,SUB106719,TTL202104,5,2026-05-27
127146,SUB100986,TTL206938,4,2026-02-22
127147,SUB112545,TTL204093,5,2026-03-18
127148,SUB106357,TTL205734,4,2026-04-01
127149,SUB100287,TTL202851,4,2026-02-17
127150,SUB106093,TTL207892,4,2024-08-22
127151,SUB100701,TTL200591,3,2024-10-30
127152,SUB108287,TTL201666,4,2025-11-17
127153,SUB100473,TTL203905,3,2026-05-22
127154,SUB102635,TTL205912,4,2023-05-30
127155,SUB111567,TTL203695,4,2024-01-21
127156,SUB108090,TTL205439,4,2026-03-04
127157,SUB101919,TTL205896,2,2026-03-29
127158,SUB106654,TTL208621,2,2026-03-26
127159,SUB114606,TTL202771,4,2026-04-28
127160,SUB113368,TTL205962,4,2026-05-21
127161,SUB100743,TTL204370,2,2023-09-13
127162,SUB107517,TTL205995,5,2026-05-31
127163,SUB104547,TTL203658,3,2026-02-05
127164,SUB100977,TTL203198,4,2026-04-29
127165,SUB110612,TTL208097,2,2026-05-08
127166,SUB101679,TTL201598,3,2025-12-20
127167,SUB114820,TTL207186,3,2026-01-22
127168,SUB101373,TTL208998,4,2026-04-17
127169,SUB104321,TTL203023,5,2026-04-29
127170,SUB111099,TTL207973,3,2025-02-07
127171,SUB114898,TTL202692,4,2020-04-11
127172,SUB108663,TTL201960,3,2026-05-10
127173,SUB106850,TTL200400,4,2024-11-04
127174,SUB100700,TTL206536,3,2025-11-10
127175,SUB105156,TTL201021,5,2026-05-01
127176,SUB110822,TTL205959,5,2025-03-21
127177,SUB100381,TTL207665,4,2026-02-27
127178,SUB107998,TTL202186,4,2023-11-13
127179,SUB109668,TTL208108,5,2026-04-20
127180,SUB102969,TTL200590,4,2026-04-12
127181,SUB104243,TTL206436,4,2026-05-02
127182,SUB106501,TTL200388,4,2025-12-04
127183,SUB112056,TTL206040,4,2026-03-23
127184,SUB111878,TTL202738,2,2025-03-15
127185,SUB106857,TTL208898,5,2025-07-18
127186,SUB114261,TTL201842,3,2022-03-21
127187,SUB114824,TTL200731,4,2025-06-26
127188,SUB113156,TTL205293,4,2026-04-30
127189,SUB109134,TTL203896,4,2026-04-12
127190,SUB108559,TTL203665,2,2025-03-10
127191,SUB101143,TTL202314,2,2025-09-04
127192,SUB107900,TTL208068,3,2026-04-14
127193,SUB100407,TTL207141,3,2026-03-14
127194,SUB113356,TTL200976,2,2022-10-22
127195,SUB101405,TTL207816,2,2026-04-05
127196,SUB114708,TTL200288,2,2021-07-11
127197,SUB114118,TTL205835,4,2026-02-02
127198,SUB103562,TTL200179,3,2026-04-26
127199,SUB108633,TTL208861,4,2024-11-12
127200,SUB101938,TTL207872,2,2024-06-06
127201,SUB107572,TTL200481,2,2026-03-13
127202,SUB112035,TTL207066,4,2025-01-21
127203,SUB109842,TTL204291,4,2025-06-22
127204,SUB114181,TTL201626,4,2026-03-07
127205,SUB107123,TTL205697,3,2026-04-12
127206,SUB104100,TTL205828,3,2026-05-29
127207,SUB110763,TTL207396,4,2022-11-30
127208,SUB104032,TTL206711,5,2026-02-24
127209,SUB100416,TTL207391,4,2025-03-15
127210,SUB114528,TTL206386,4,2023-10-15
127211,SUB103643,TTL204842,4,2026-05-15
127212,SUB100389,TTL208178,4,2021-10-01
127213,SUB103143,TTL207166,4,2021-01-09
127214,SUB105122,TTL203192,4,2025-10-15
127215,SUB102502,TTL202509,5,2024-06-13
127216,SUB113879,TTL203197,5,2026-03-14
127217,SUB107558,TTL205270,3,2026-05-14
127218,SUB106481,TTL207538,2,2025-06-24
127219,SUB100646,TTL201043,1,2026-05-21
127220,SUB102919,TTL208074,3,2023-04-19
127221,SUB103048,TTL206861,3,2026-05-07
127222,SUB106873,TTL201036,4,2025-11-03
127223,SUB101783,TTL207348,2,2023-07-29
127224,SUB107995,TTL207368,2,2024-12-31
127225,SUB106649,TTL206926,4,2026-01-05
127226,SUB107793,TTL207738,1,2025-12-22
127227,SUB105988,TTL207141,3,2025-10-29
127228,SUB102112,TTL203432,4,2024-11-09
127229,SUB100863,TTL206633,3,2025-03-10
127230,SUB114044,TTL207502,3,2026-03-23
127231,SUB108775,TTL200949,3,2022-08-14
127232,SUB112893,TTL204933,3,2020-11-27
127233,SUB112116,TTL203024,2,2026-04-30
127234,SUB110337,TTL207957,5,2025-12-05
127235,SUB102458,TTL205547,5,2023-04-02
127236,SUB109389,TTL205068,3,2024-11-11
127237,SUB108203,TTL203011,4,2020-06-13
127238,SUB108665,TTL208778,2,2024-10-28
127239,SUB110203,TTL206373,4,2026-05-30
127240,SUB112908,TTL200890,5,2023-06-11
127241,SUB111126,TTL206938,4,2026-04-24
127242,SUB112094,TTL206267,3,2019-08-21
127243,SUB106441,TTL204411,3,2026-03-12
127244,SUB109394,TTL208325,4,2023-09-19
127245,SUB107056,TTL200703,3,2026-05-20
127246,SUB113332,TTL208979,3,2019-05-14
127247,SUB107169,TTL200370,4,2026-05-04
127248,SUB105271,TTL202867,4,2021-02-20
127249,SUB103870,TTL204745,1,2026-05-11
127250,SUB107749,TTL200012,4,2026-04-01
127251,SUB109031,TTL203107,4,2026-02-10
127252,SUB101306,TTL202511,4,2023-01-31
127253,SUB105952,TTL207173,4,2026-05-09
127254,SUB102878,TTL208429,4,2026-05-24
127255,SUB107874,TTL200343,4,2025-12-31
127256,SUB102251,TTL201601,4,2026-05-17
127257,SUB107006,TTL203572,3,2026-03-11
127258,SUB108694,TTL205962,4,2026-05-21
127259,SUB113121,TTL208092,4,2023-08-30
127260,SUB103193,TTL203946,4,2026-02-03
127261,SUB109534,TTL203321,3,2026-01-31
127262,SUB112208,TTL208911,5,2026-01-30
127263,SUB110465,TTL202549,3,2024-02-03
127264,SUB107369,TTL204027,4,2023-11-03
127265,SUB103831,TTL204078,3,2024-11-17
127266,SUB108551,TTL201113,5,2026-05-23
127267,SUB104220,TTL205344,4,2026-05-13
127268,SUB111827,TTL206541,5,2026-04-15
127269,SUB106607,TTL207404,5,2024-09-04
127270,SUB107434,TTL201934,3,2019-11-27
127271,SUB112235,TTL202248,5,2026-05-27
127272,SUB101060,TTL205152,3,2026-03-23
127273,SUB103135,TTL204431,3,2025-12-03
127274,SUB114308,TTL203531,4,2020-09-08
127275,SUB114686,TTL206997,4,2025-02-09
127276,SUB104605,TTL200575,5,2024-09-25
127277,SUB100270,TTL203884,5,2025-12-19
127278,SUB106891,TTL204750,5,2026-03-08
127279,SUB112145,TTL207282,2,2026-05-03
127280,SUB113435,TTL207021,5,2025-11-09
127281,SUB111811,TTL208351,5,2026-04-05
127282,SUB105138,TTL204062,4,2026-04-04
127283,SUB114677,TTL206566,3,2025-02-16
127284,SUB103112,TTL204746,5,2025-12-18
127285,SUB105310,TTL202512,3,2026-04-19
127286,SUB109857,TTL201044,3,2018-06-25
127287,SUB111147,TTL205962,4,2026-05-27
127288,SUB101412,TTL200022,3,2026-04-13
127289,SUB104388,TTL202053,4,2023-02-04
127290,SUB101906,TTL207592,4,2025-02-15
127291,SUB114612,TTL200285,3,2023-01-20
127292,SUB102688,TTL200621,4,2025-10-17
127293,SUB103336,TTL207742,5,2025-06-05
127294,SUB104122,TTL205320,4,2026-03-30
127295,SUB105310,TTL203593,4,2023-10-12
127296,SUB100625,TTL203979,3,2024-11-30
127297,SUB104048,TTL201462,5,2025-06-21
127298,SUB108984,TTL204130,3,2025-06-12
127299,SUB111215,TTL208987,2,2026-05-31
127300,SUB108361,TTL204630,3,2024-07-28
127301,SUB114260,TTL208763,4,2026-05-23
127302,SUB105273,TTL200916,5,2025-03-23
127303,SUB110656,TTL203337,3,2025-04-25
127304,SUB110954,TTL207120,3,2026-04-02
127305,SUB100814,TTL203326,5,2021-12-20
127306,SUB103462,TTL207362,3,2022-09-04
127307,SUB107583,TTL202290,3,2026-02-20
127308,SUB105858,TTL206236,3,2026-05-26
127309,SUB112034,TTL201882,4,2020-06-21
127310,SUB112027,TTL205230,4,2025-11-10
127311,SUB113409,TTL201456,3,2026-05-26
127312,SUB101316,TTL205909,5,2025-05-13
127313,SUB104248,TTL200002,2,2026-05-02
127314,SUB103434,TTL204219,3,2026-03-17
127315,SUB104108,TTL204949,3,2024-05-11
127316,SUB112099,TTL202898,4,2026-05-21
127317,SUB112282,TTL208911,5,2026-05-05
127318,SUB107376,TTL207811,4,2026-03-12
127319,SUB100614,TTL200218,2,2026-04-16
127320,SUB107616,TTL200217,3,2026-04-27
127321,SUB103650,TTL206328,4,2026-02-03
127322,SUB102491,TTL202851,4,2026-03-29
127323,SUB102928,TTL200386,2,2026-04-09
127324,SUB109173,TTL207335,3,2025-05-04
127325,SUB100839,TTL202463,4,2026-05-17
127326,SUB107776,TTL207074,5,2026-04-26
127327,SUB108595,TTL201229,4,2025-02-24
127328,SUB112804,TTL207742,5,2025-07-26
127329,SUB107186,TTL200000,3,2026-05-16
127330,SUB108832,TTL202356,3,2024-11-21
127331,SUB113038,TTL202679,3,2025-11-26
127332,SUB108888,TTL208841,2,2025-08-12
127333,SUB110671,TTL201258,5,2026-01-06
127334,SUB112921,TTL206444,4,2026-05-28
127335,SUB107590,TTL207195,4,2025-05-20
127336,SUB109505,TTL205347,2,2026-05-12
127337,SUB111496,TTL206043,4,2026-05-30
127338,SUB114292,TTL203984,3,2019-03-30
127339,SUB102169,TTL205681,4,2026-02-15
127340,SUB108988,TTL205023,4,2026-05-24
127341,SUB105349,TTL202380,1,2026-05-28
127342,SUB111128,TTL200768,3,2025-12-26
127343,SUB102889,TTL208953,2,2025-11-11
127344,SUB112076,TTL201113,4,2026-04-30
127345,SUB107447,TTL208051,2,2026-02-21
127346,SUB113580,TTL203182,4,2021-01-21
127347,SUB105189,TTL207554,4,2025-11-21
127348,SUB109075,TTL204514,5,2025-10-13
127349,SUB114804,TTL208198,4,2026-03-19
127350,SUB109586,TTL204553,5,2025-12-10
127351,SUB103246,TTL208024,4,2026-05-19
127352,SUB109594,TTL207714,4,2023-01-20
127353,SUB114777,TTL207761,4,2026-05-31
127354,SUB108385,TTL204514,4,2025-10-11
127355,SUB108961,TTL204778,2,2023-10-10
127356,SUB102209,TTL202147,3,2025-07-23
127357,SUB110837,TTL200012,4,2026-03-01
127358,SUB108259,TTL201413,4,2026-05-29
127359,SUB105044,TTL200926,3,2025-10-22
127360,SUB113971,TTL205741,5,2026-05-26
127361,SUB100230,TTL200103,3,2022-01-13
127362,SUB100838,TTL207554,5,2018-05-10
127363,SUB111510,TTL200656,5,2024-06-10
127364,SUB111332,TTL200426,2,2026-05-11
127365,SUB112926,TTL205897,3,2021-07-21
127366,SUB103377,TTL208721,3,2023-09-07
127367,SUB103846,TTL205538,4,2026-03-25
127368,SUB101365,TTL201385,4,2026-04-12
127369,SUB108628,TTL207051,3,2024-07-08
127370,SUB106162,TTL203699,3,2024-08-08
127371,SUB100777,TTL206867,4,2025-12-15
127372,SUB102760,TTL202276,4,2026-05-24
127373,SUB102513,TTL208892,3,2026-02-14
127374,SUB109320,TTL200591,3,2023-11-17
127375,SUB103182,TTL202831,2,2026-05-17
127376,SUB110674,TTL206790,4,2026-05-22
127377,SUB109591,TTL207391,4,2019-02-06
127378,SUB108427,TTL202923,4,2023-04-29
127379,SUB107956,TTL204437,4,2026-02-06
127380,SUB105047,TTL201686,5,2026-02-28
127381,SUB109313,TTL207631,3,2026-02-14
127382,SUB108983,TTL201147,3,2025-04-19
127383,SUB113799,TTL206711,4,2026-02-07
127384,SUB111386,TTL202517,3,2026-05-31
127385,SUB108375,TTL207857,5,2024-12-03
127386,SUB112078,TTL204480,5,2021-07-30
127387,SUB102716,TTL205560,5,2024-11-20
127388,SUB113775,TTL206700,4,2026-05-26
127389,SUB105387,TTL204450,4,2021-11-27
127390,SUB103712,TTL200583,3,2024-02-26
127391,SUB104228,TTL201053,2,2026-05-10
127392,SUB112772,TTL203452,4,2020-09-04
127393,SUB105591,TTL205645,3,2026-05-26
127394,SUB106950,TTL208307,3,2018-10-12
127395,SUB102210,TTL207338,2,2025-06-22
127396,SUB102986,TTL208535,5,2026-05-28
127397,SUB107663,TTL202272,2,2026-05-28
127398,SUB112172,TTL206410,4,2024-05-01
127399,SUB107804,TTL206519,1,2026-05-09
127400,SUB105887,TTL208979,2,2025-08-03
127401,SUB108257,TTL201873,3,2025-12-25
127402,SUB103246,TTL207063,2,2026-03-18
127403,SUB107229,TTL203167,5,2026-05-07
127404,SUB102938,TTL203651,3,2026-05-06
127405,SUB110963,TTL206563,4,2025-12-22
127406,SUB114836,TTL206921,2,2026-05-03
127407,SUB106813,TTL207122,4,2026-03-08
127408,SUB105367,TTL208875,2,2020-04-28
127409,SUB106223,TTL201153,4,2022-06-09
127410,SUB110544,TTL207271,2,2022-04-14
127411,SUB108847,TTL206087,4,2025-05-06
127412,SUB105010,TTL200204,4,2026-05-05
127413,SUB113990,TTL206156,4,2025-03-17
127414,SUB113112,TTL207554,4,2021-11-09
127415,SUB109683,TTL204599,2,2025-10-25
127416,SUB114686,TTL203299,3,2026-05-29
127417,SUB103933,TTL206777,3,2026-03-18
127418,SUB114162,TTL208528,3,2026-05-27
127419,SUB102971,TTL203939,2,2025-03-27
127420,SUB102994,TTL208543,4,2025-04-11
127421,SUB110757,TTL205050,4,2022-02-28
127422,SUB101381,TTL205538,5,2026-02-14
127423,SUB106291,TTL200807,3,2026-05-11
127424,SUB107328,TTL206725,4,2026-02-18
127425,SUB112059,TTL203445,4,2025-03-11
127426,SUB109683,TTL207452,4,2025-12-19
127427,SUB114759,TTL206579,3,2022-07-25
127428,SUB109478,TTL208640,3,2025-05-11
127429,SUB112424,TTL203000,4,2025-04-11
